card_id,name,owned_multiverseid,created,modified,color,cmc,mana_cost,types,reserved,multiverse_id,printings
778,Utter End,386711,2017-09-17 22:02:28.713606,,BW,4,{2}{W}{B},Instant,f,,"[{""rarity"":""R"",""set"":""C16"",""multiverseid"":420843},{""rarity"":""R"",""set"":""C18"",""multiverseid"":451148},{""rarity"":""R"",""set"":""KTK"",""multiverseid"":386711}]"
851,Dragonlord Ojutai,394549,2017-09-17 22:06:17.995248,,UW,5,{3}{W}{U},Creature,f,,"[{""rarity"":""M"",""set"":""DTK"",""multiverseid"":394549}]"
927,Ancient Stirrings,193437,2018-07-01 01:53:12.581463,,G,1,{G},Sorcery,f,193437,"[{""rarity"":""U"",""set"":""A25"",""multiverseid"":442148},{""rarity"":""C"",""set"":""ROE"",""multiverseid"":193437}]"
959,Condemn,205098,2019-01-19 16:30:42.224371,,W,1,{W},Instant,f,,"[{""rarity"":""U"",""set"":""10E"",""multiverseid"":130528},{""rarity"":""U"",""set"":""C14"",""multiverseid"":389469},{""rarity"":""U"",""set"":""C17"",""multiverseid"":432990},{""rarity"":""U"",""set"":""DDL"",""multiverseid"":373407},{""rarity"":""U"",""set"":""DIS"",""multiverseid"":107494},{""rarity"":""U"",""set"":""M11"",""multiverseid"":205098}]"
1060,"Kroxa, Titan of Death's Hunger",,2020-05-06 01:28:18.896218,,BR,2,{B}{R},Creature,f,,"[{""rarity"":""M"",""set"":""THB"",""multiverseid"":476472}]"
1079,Oust,,2020-11-15 13:45:36.125809,,W,1,{W},Sorcery,f,,"[{""rarity"":""U"",""set"":""DDP"",""multiverseid"":""401649""},{""rarity"":""U"",""set"":""ROE"",""multiverseid"":""194923""}]"
24,Gifts Ungiven,79090,2017-09-04 18:31:50.441954,,U,4,{3}{U},Instant,f,194971,"[{""rarity"":""R"",""set"":""CHK"",""multiverseid"":""79090""},{""rarity"":""R"",""set"":""MM3"",""multiverseid"":""425865""},{""rarity"":""R"",""set"":""MMA"",""multiverseid"":""370368""},{""rarity"":""R"",""set"":""SS1"",""multiverseid"":""447133""},{""rarity"":""M"",""set"":""V09"",""multiverseid"":""194971""}]"
1222,"Ebondeath, Dracolich",,2021-10-25 02:17:47.902209,,B,4,{2}{B}{B},Creature,f,,"[{""rarity"":""M"",""set"":""AFR"",""multiverseid"":""527387""},{""rarity"":""M"",""set"":""AFR"",""multiverseid"":""530707""}]"
790,Exquisite Firecraft,398513,2017-09-17 22:03:40.134015,,R,3,{1}{R}{R},Sorcery,f,,"[{""rarity"":""R"",""set"":""ORI"",""multiverseid"":398513}]"
824,Heir of Falkenrath,409864,2017-09-17 22:05:24.315435,,B,2,{1}{B},Creature,f,409864,"[{""rarity"":""U"",""set"":""SOI"",""multiverseid"":409864}]"
998,Fairgrounds Warden,,2019-05-30 12:57:22.201785,,W,3,{2}{W},Creature,f,417586,"[{""rarity"":""U"",""set"":""KLD"",""multiverseid"":417586}]"
999,Finale of Devastation,461087,2019-05-30 12:57:22.345505,,G,2,{X}{G}{G},Sorcery,f,461087,"[{""rarity"":""M"",""set"":""PWAR""},{""rarity"":""M"",""set"":""WAR"",""multiverseid"":461087}]"
1023,Bolas's Citadel,,2020-01-13 03:03:15.874411,,B,6,{3}{B}{B}{B},Artifact,f,461006,"[{""rarity"":""R"",""set"":""PRM""},{""rarity"":""R"",""set"":""PWAR""},{""rarity"":""R"",""set"":""PWAR""},{""rarity"":""R"",""set"":""WAR"",""multiverseid"":461006}]"
1073,Eidolon of Obstruction,,2020-11-15 13:45:35.17948,,W,2,{1}{W},"Enchantment,Creature",f,,"[{""rarity"":""R"",""set"":""THB"",""multiverseid"":""476263""}]"
165,Goblin Ruinblaster,180411,2017-09-04 18:37:34.093642,,R,3,{2}{R},Creature,f,180411,"[{""rarity"":""U"",""set"":""ZEN"",""multiverseid"":""180411""}]"
737,Secure the Wastes,394683,2017-09-17 21:58:49.070495,,W,1,{X}{W},Instant,f,394683,"[{""rarity"":""R"",""set"":""DTK"",""multiverseid"":""394683""}]"
1058,Dryad of the Ilysian Grove,476420,2020-05-06 01:28:18.610111,,G,3,{2}{G},"Enchantment,Creature",f,,"[{""rarity"":""R"",""set"":""PTHB""},{""rarity"":""R"",""set"":""PTHB""},{""rarity"":""R"",""set"":""THB"",""multiverseid"":476420},{""rarity"":""R"",""set"":""THB""}]"
222,Elite Vanguard,208291,2017-09-04 18:38:19.10883,,W,1,{W},Creature,f,240315,"[{""rarity"":""U"",""set"":""DDF"",""multiverseid"":222710},{""rarity"":""C"",""set"":""EMA"",""multiverseid"":413550},{""rarity"":""U"",""set"":""M10"",""multiverseid"":189902},{""rarity"":""U"",""set"":""M11"",""multiverseid"":208291},{""rarity"":""U"",""set"":""M12"",""multiverseid"":240315}]"
237,Kami of Ancient Law,50349,2017-09-04 18:38:21.704179,,W,2,{1}{W},Creature,f,,"[{""rarity"":""C"",""set"":""CHK"",""multiverseid"":50349},{""rarity"":""C"",""set"":""MM2"",""multiverseid"":397892}]"
261,Soldier of the Pantheon,373529,2017-09-04 18:38:25.884029,,W,1,{W},Creature,f,373529,"[{""rarity"":""R"",""set"":""THS"",""multiverseid"":373529}]"
318,Plow Under,12628,2017-09-04 18:39:37.886812,,G,5,{3}{G}{G},Sorcery,f,,"[{""rarity"":""R"",""set"":""8ED"",""multiverseid"":45450},{""rarity"":""R"",""set"":""UDS"",""multiverseid"":12628}]"
346,All Is Dust,397750,2017-09-04 18:40:50.745918,,"",7,{7},"Tribal,Sorcery",f,456597,"[{""rarity"":""R"",""set"":""MM2"",""multiverseid"":397750},{""rarity"":""M"",""set"":""ROE"",""multiverseid"":193658},{""rarity"":""R"",""set"":""UMA"",""multiverseid"":456597}]"
487,Windbrisk Heights,145798,2017-09-04 18:42:49.143986,,"",0,,Land,f,287338,"[{""rarity"":""R"",""set"":""C16"",""multiverseid"":420953},{""rarity"":""R"",""set"":""LRW"",""multiverseid"":145798},{""rarity"":""R"",""set"":""MD1"",""multiverseid"":382203},{""rarity"":""M"",""set"":""V12"",""multiverseid"":287338}]"
1102,Usher of the Fallen,,2021-05-26 00:07:26.162948,,W,1,{W},Creature,f,,"[{""rarity"":""U"",""set"":""KHM"",""multiverseid"":""503641""}]"
522,Rakdos Cackler,253596,2017-09-04 18:43:28.454381,,BR,1,{B/R},Creature,f,253596,"[{""rarity"":""U"",""set"":""GK2"",""multiverseid"":460613},{""rarity"":""U"",""set"":""RTR"",""multiverseid"":253596}]"
619,Glacial Fortress,205094,2017-09-17 21:50:35.209296,,"",0,,Land,f,435416,"[{""rarity"":""R"",""set"":""M10"",""multiverseid"":190562},{""rarity"":""R"",""set"":""M11"",""multiverseid"":205094},{""rarity"":""R"",""set"":""M12"",""multiverseid"":221919},{""rarity"":""R"",""set"":""M13"",""multiverseid"":249722},{""rarity"":""R"",""set"":""XLN"",""multiverseid"":435416}]"
33,Jushi Apprentice,78686,2017-09-04 18:31:51.310233,,U,2,,Creature,f,,"[{""rarity"":""R"",""set"":""CHK"",""multiverseid"":""78686""},{""rarity"":""R"",""set"":""CHK"",""multiverseid"":""78686""}]"
13,Counterspell,3898,2017-09-04 18:31:49.392776,,U,2,{U}{U},Instant,f,,"[{""rarity"":""U"",""set"":""2ED"",""multiverseid"":""699""},{""rarity"":""U"",""set"":""3ED"",""multiverseid"":""1196""},{""rarity"":""U"",""set"":""4ED"",""multiverseid"":""2148""},{""rarity"":""C"",""set"":""5ED"",""multiverseid"":""3898""},{""rarity"":""C"",""set"":""6ED"",""multiverseid"":""14511""},{""rarity"":""C"",""set"":""7ED"",""multiverseid"":""11214""},{""rarity"":""C"",""set"":""A25"",""multiverseid"":""442039""},{""rarity"":""C"",""set"":""BRB"",""multiverseid"":""21127""},{""rarity"":""C"",""set"":""BTD"",""multiverseid"":""26644""},{""rarity"":""C"",""set"":""CMR"",""multiverseid"":""500875""},{""rarity"":""C"",""set"":""CMR"",""multiverseid"":""502305""},{""rarity"":""C"",""set"":""DD2"",""multiverseid"":""185820""},{""rarity"":""C"",""set"":""EMA"",""multiverseid"":""413585""},{""rarity"":""C"",""set"":""ICE"",""multiverseid"":""2500""},{""rarity"":""C"",""set"":""JVC"",""multiverseid"":""393825""},{""rarity"":""U"",""set"":""LEA"",""multiverseid"":""102""},{""rarity"":""U"",""set"":""LEB"",""multiverseid"":""397""},{""rarity"":""C"",""set"":""MMQ"",""multiverseid"":""19570""},{""rarity"":""M"",""set"":""MP2"",""multiverseid"":""429869""},{""rarity"":""U"",""set"":""S99"",""multiverseid"":""20382""},{""rarity"":""R"",""set"":""SS1"",""multiverseid"":""447132""},{""rarity"":""C"",""set"":""TMP"",""multiverseid"":""4693""}]"
42,Mystical Tutor,3351,2017-09-04 18:32:59.78933,,U,1,{U},Instant,f,,"[{""rarity"":""U"",""set"":""6ED"",""multiverseid"":""15367""},{""rarity"":""R"",""set"":""EMA"",""multiverseid"":""413604""},{""rarity"":""U"",""set"":""MIR"",""multiverseid"":""3351""},{""rarity"":""R"",""set"":""SS1"",""multiverseid"":""447134""},{""rarity"":""M"",""set"":""V09"",""multiverseid"":""194976""}]"
245,Mirran Crusader,213802,2017-09-04 18:38:23.098697,,W,3,{1}{W}{W},Creature,f,,"[{""rarity"":""R"",""set"":""MBS"",""multiverseid"":213802},{""rarity"":""R"",""set"":""MM2"",""multiverseid"":397737}]"
319,"Polukranos, World Eater",373549,2017-09-04 18:39:38.066416,,G,4,{2}{G}{G},Creature,f,373549,"[{""rarity"":""M"",""set"":""DDL"",""multiverseid"":373384},{""rarity"":""M"",""set"":""THS"",""multiverseid"":373549}]"
242,"Linvala, Keeper of Silence",193660,2017-09-04 18:38:22.570773,,W,4,{2}{W}{W},Creature,f,193660,"[{""rarity"":""M"",""set"":""MM3"",""multiverseid"":425838},{""rarity"":""M"",""set"":""ROE"",""multiverseid"":193660}]"
224,"Elspeth, Knight-Errant",370551,2017-09-04 18:38:19.45118,,W,4,{2}{W}{W},Planeswalker,f,370551,"[{""rarity"":""M"",""set"":""ALA"",""multiverseid"":174859},{""rarity"":""M"",""set"":""DDF"",""multiverseid"":217825},{""rarity"":""M"",""set"":""MD1"",""multiverseid"":382184},{""rarity"":""M"",""set"":""MMA"",""multiverseid"":370551}]"
247,Mother of Runes,5704,2017-09-04 18:38:23.445778,,W,1,{W},Creature,f,5704,"[{""rarity"":""U"",""set"":""CMA"",""multiverseid"":430236},{""rarity"":""U"",""set"":""CMD"",""multiverseid"":247525},{""rarity"":""U"",""set"":""DDO"",""multiverseid"":394389},{""rarity"":""R"",""set"":""EMA"",""multiverseid"":413564},{""rarity"":""U"",""set"":""ULG"",""multiverseid"":5704}]"
338,Tooth and Nail,48122,2017-09-04 18:39:41.383436,,G,7,{5}{G}{G},Sorcery,f,48122,"[{""rarity"":""R"",""set"":""MMA"",""multiverseid"":370432},{""rarity"":""R"",""set"":""MRD"",""multiverseid"":48122}]"
240,Leonin Relic-Warder,222860,2017-09-04 18:38:22.212289,,W,2,{W}{W},Creature,f,222860,"[{""rarity"":""U"",""set"":""C17"",""multiverseid"":432997},{""rarity"":""U"",""set"":""MBS"",""multiverseid"":222860}]"
228,Exalted Angel,39718,2017-09-04 18:38:20.144171,,W,6,{4}{W}{W},Creature,f,,"[{""rarity"":""R"",""set"":""ONS"",""multiverseid"":39718},{""rarity"":""M"",""set"":""V15"",""multiverseid"":401635}]"
345,Woodfall Primus,370406,2017-09-04 18:39:42.602403,,G,8,{5}{G}{G}{G},Creature,f,456791,"[{""rarity"":""R"",""set"":""MMA"",""multiverseid"":370406},{""rarity"":""R"",""set"":""SHM"",""multiverseid"":151987},{""rarity"":""R"",""set"":""UMA"",""multiverseid"":456791}]"
483,Volcanic Island,1385,2017-09-04 18:42:48.42841,,"",0,,Land,t,383147,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":887},{""rarity"":""R"",""set"":""3ED"",""multiverseid"":1385},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":585}]"
254,Ranger of Eos,174823,2017-09-04 18:38:24.661017,,W,4,{3}{W},Creature,f,425844,"[{""rarity"":""R"",""set"":""ALA"",""multiverseid"":174823},{""rarity"":""R"",""set"":""MM3"",""multiverseid"":425844}]"
248,Nearheath Pilgrim,240132,2017-09-04 18:38:23.624899,,W,2,{1}{W},Creature,f,240132,"[{""rarity"":""U"",""set"":""AVR"",""multiverseid"":240132}]"
239,Land Tax,2349,2017-09-04 18:38:22.04249,,W,1,{W},Enchantment,f,,"[{""rarity"":""R"",""set"":""4ED"",""multiverseid"":2349},{""rarity"":""M"",""set"":""BBD"",""multiverseid"":446062},{""rarity"":""U"",""set"":""BRB"",""multiverseid"":21197},{""rarity"":""U"",""set"":""LEG"",""multiverseid"":1624}]"
332,Tarmogoyf,397682,2017-09-04 18:39:40.332495,,G,2,{1}{G},Creature,f,456783,"[{""rarity"":""R"",""set"":""FUT"",""multiverseid"":136142},{""rarity"":""M"",""set"":""MM2"",""multiverseid"":397682},{""rarity"":""M"",""set"":""MM3"",""multiverseid"":425966},{""rarity"":""M"",""set"":""MMA"",""multiverseid"":370404},{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":457123},{""rarity"":""M"",""set"":""UMA"",""multiverseid"":456783}]"
236,Journey to Nowhere,177505,2017-09-04 18:38:21.523099,,W,2,{1}{W},Enchantment,f,177505,"[{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247547},{""rarity"":""C"",""set"":""DDF"",""multiverseid"":222761},{""rarity"":""C"",""set"":""ZEN"",""multiverseid"":177505}]"
336,Thragtusk,249685,2017-09-04 18:39:41.03631,,G,5,{4}{G},Creature,f,425968,"[{""rarity"":""R"",""set"":""C19"",""multiverseid"":470731},{""rarity"":""R"",""set"":""E01"",""multiverseid"":430614},{""rarity"":""R"",""set"":""M13"",""multiverseid"":249685},{""rarity"":""R"",""set"":""MM3"",""multiverseid"":425968}]"
836,Traverse the Ulvenwald,409998,2017-09-17 22:05:51.746605,,G,1,{G},Sorcery,f,409998,"[{""rarity"":""R"",""set"":""SOI"",""multiverseid"":409998}]"
251,Parallax Wave,,2017-09-04 18:38:24.146604,,W,4,{2}{W}{W},Enchantment,f,,"[{""rarity"":""R"",""set"":""NEM"",""multiverseid"":22028}]"
233,Hero of Bladehold,214064,2017-09-04 18:38:21.003176,,W,4,{2}{W}{W},Creature,f,,"[{""rarity"":""M"",""set"":""MBS"",""multiverseid"":214064}]"
1001,Gideon Blackblade,,2019-05-30 12:57:22.738033,,W,3,{1}{W}{W},Planeswalker,f,,"[{""rarity"":""M"",""set"":""MED"",""multiverseid"":463943},{""rarity"":""M"",""set"":""PWAR""},{""rarity"":""M"",""set"":""PWAR""},{""rarity"":""M"",""set"":""WAR"",""multiverseid"":460940},{""rarity"":""M"",""set"":""WAR""}]"
1030,"Emry, Lurker of the Loch",,2020-01-13 15:33:40.408412,,U,3,{2}{U},Creature,f,,"[{""rarity"":""R"",""set"":""ELD""},{""rarity"":""R"",""set"":""ELD"",""multiverseid"":473005},{""rarity"":""R"",""set"":""PELD""},{""rarity"":""R"",""set"":""PELD""}]"
1029,Embereth Shieldbreaker,,2020-01-13 15:33:40.264894,,R,2,{1}{R},Creature,f,,"[{""rarity"":""U"",""set"":""ELD"",""multiverseid"":473084},{""rarity"":""U"",""set"":""ELD""}]"
1027,Dreadhorde Arcanist,461052,2020-01-13 15:33:39.972995,,R,2,{1}{R},Creature,f,461052,"[{""rarity"":""R"",""set"":""PWAR""},{""rarity"":""R"",""set"":""PWAR""},{""rarity"":""R"",""set"":""WAR"",""multiverseid"":461052}]"
158,Fireblast,3686,2017-09-04 18:37:32.873001,,R,6,{4}{R}{R},Instant,f,,"[{""rarity"":""C"",""set"":""DD2"",""multiverseid"":""189239""},{""rarity"":""C"",""set"":""JVC"",""multiverseid"":""393832""},{""rarity"":""C"",""set"":""PD2"",""multiverseid"":""234736""},{""rarity"":""C"",""set"":""VIS"",""multiverseid"":""3686""}]"
1208,Sungold Sentinel,,2021-10-25 02:17:45.399941,,W,2,{1}{W},Creature,f,,"[{""rarity"":""R"",""set"":""MID"",""multiverseid"":""534795""},{""rarity"":""R"",""set"":""MID"",""multiverseid"":""538685""}]"
221,"Elesh Norn, Grand Cenobite",214352,2017-09-04 18:38:18.934044,,W,7,{5}{W}{W},Creature,f,,"[{""rarity"":""M"",""set"":""IMA"",""multiverseid"":438584},{""rarity"":""M"",""set"":""MM2"",""multiverseid"":397880},{""rarity"":""M"",""set"":""NPH"",""multiverseid"":214352}]"
255,Ravages of War,,2017-09-04 18:38:24.846836,,W,4,{3}{W},Sorcery,f,10500,"[{""rarity"":""R"",""set"":""PTK"",""multiverseid"":10500}]"
263,Spear of Heliod,373717,2017-09-04 18:38:26.233988,,W,3,{1}{W}{W},"Enchantment,Artifact",f,373717,"[{""rarity"":""R"",""set"":""THS"",""multiverseid"":373717}]"
267,Student of Warfare,193598,2017-09-04 18:38:26.936403,,W,1,{W},Creature,f,193598,"[{""rarity"":""R"",""set"":""ROE"",""multiverseid"":193598}]"
1089,Sling-Gang Lieutenant,,2020-11-15 13:45:37.668267,,B,4,{3}{B},Creature,f,,"[{""rarity"":""U"",""set"":""MH1"",""multiverseid"":""464057""}]"
113,Necropotence,2478,2017-09-04 18:36:30.459747,,B,3,{B}{B}{B},Enchantment,f,383028,"[{""rarity"":""R"",""set"":""5ED"",""multiverseid"":""3865""},{""rarity"":""M"",""set"":""EMA"",""multiverseid"":""413640""},{""rarity"":""R"",""set"":""ICE"",""multiverseid"":""2478""},{""rarity"":""M"",""set"":""IMA"",""multiverseid"":""438664""},{""rarity"":""M"",""set"":""V09"",""multiverseid"":""194977""}]"
1106,Opposition Agent,,2021-05-26 00:07:26.817859,,B,3,{2}{B},Creature,f,,"[{""rarity"":""R"",""set"":""CMR"",""multiverseid"":""497661""},{""rarity"":""R"",""set"":""CMR"",""multiverseid"":""502324""}]"
326,Scavenging Ooze,370629,2017-09-04 18:39:39.28491,,G,2,{1}{G},Creature,f,,"[{""rarity"":""R"",""set"":""C16"",""multiverseid"":420783},{""rarity"":""R"",""set"":""CM2"",""multiverseid"":446879},{""rarity"":""R"",""set"":""CMD"",""multiverseid"":233181},{""rarity"":""R"",""set"":""M14"",""multiverseid"":370629},{""rarity"":""R"",""set"":""MM3"",""multiverseid"":425959}]"
337,"Thrun, the Last Troll",214050,2017-09-04 18:39:41.210617,,G,4,{2}{G}{G},Creature,f,214050,"[{""rarity"":""M"",""set"":""MBS"",""multiverseid"":214050}]"
343,Wild Nacatl,174989,2017-09-04 18:39:42.261891,,G,1,{G},Creature,f,,"[{""rarity"":""C"",""set"":""ALA"",""multiverseid"":174989},{""rarity"":""C"",""set"":""DDH"",""multiverseid"":249401}]"
340,Vengevine,193556,2017-09-04 18:39:41.740728,,G,4,{2}{G}{G},Creature,f,456785,"[{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":457124},{""rarity"":""M"",""set"":""ROE"",""multiverseid"":193556},{""rarity"":""M"",""set"":""UMA"",""multiverseid"":456785}]"
1213,Cathar Commando,,2021-10-25 02:17:46.293209,,W,2,{1}{W},Creature,f,,"[{""rarity"":""C"",""set"":""MID"",""multiverseid"":""534764""}]"
396,Rakdos Signet,97098,2017-09-04 18:40:59.586829,,"",2,{2},Artifact,f,,"[{""rarity"":""C"",""set"":""ARC"",""multiverseid"":220543},{""rarity"":""C"",""set"":""C16"",""multiverseid"":420885},{""rarity"":""U"",""set"":""C17"",""multiverseid"":433153},{""rarity"":""C"",""set"":""CMA"",""multiverseid"":430445},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247193},{""rarity"":""C"",""set"":""DIS"",""multiverseid"":97098},{""rarity"":""U"",""set"":""GK2"",""multiverseid"":460622},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":426050}]"
342,Wickerbough Elder,151097,2017-09-04 18:39:42.092069,,G,4,{3}{G},Creature,f,456788,"[{""rarity"":""C"",""set"":""ARC"",""multiverseid"":220575},{""rarity"":""C"",""set"":""EVE"",""multiverseid"":151097},{""rarity"":""C"",""set"":""UMA"",""multiverseid"":456788}]"
341,Wall of Blossoms,373319,2017-09-04 18:39:41.915222,,G,2,{1}{G},Creature,f,,"[{""rarity"":""U"",""set"":""C15"",""multiverseid"":405447},{""rarity"":""U"",""set"":""C16"",""multiverseid"":420792},{""rarity"":""U"",""set"":""CMA"",""multiverseid"":430383},{""rarity"":""U"",""set"":""MH1"",""multiverseid"":464139},{""rarity"":""U"",""set"":""PC2"",""multiverseid"":275262},{""rarity"":""U"",""set"":""PCA"",""multiverseid"":423506},{""rarity"":""U"",""set"":""STH"",""multiverseid"":5265},{""rarity"":""M"",""set"":""V13"",""multiverseid"":373319}]"
422,Adarkar Wastes,129458,2017-09-04 18:42:37.783682,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""10E"",""multiverseid"":129458},{""rarity"":""R"",""set"":""5ED"",""multiverseid"":4175},{""rarity"":""R"",""set"":""6ED"",""multiverseid"":14727},{""rarity"":""R"",""set"":""7ED"",""multiverseid"":11140},{""rarity"":""R"",""set"":""9ED"",""multiverseid"":84635},{""rarity"":""R"",""set"":""ICE"",""multiverseid"":2750}]"
325,Rude Awakening,73587,2017-09-04 18:39:39.113498,,G,5,{4}{G},Sorcery,f,,"[{""rarity"":""R"",""set"":""5DN"",""multiverseid"":73587},{""rarity"":""R"",""set"":""DDD"",""multiverseid"":202281},{""rarity"":""R"",""set"":""GVL"",""multiverseid"":393919},{""rarity"":""R"",""set"":""MMA"",""multiverseid"":370470}]"
335,Thornscape Battlemage,25916,2017-09-04 18:39:40.867008,,G,3,{2}{G},Creature,f,,"[{""rarity"":""U"",""set"":""DDE"",""multiverseid"":209144},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":425967},{""rarity"":""U"",""set"":""PLS"",""multiverseid"":25916},{""rarity"":""R"",""set"":""TSB"",""multiverseid"":109745}]"
1002,Glint-Sleeve Siphoner,,2019-05-30 12:57:22.880774,,B,2,{1}{B},Creature,f,,"[{""rarity"":""R"",""set"":""AER"",""multiverseid"":423729},{""rarity"":""R"",""set"":""PAER""}]"
1032,Force of Negation,,2020-01-13 15:33:40.70144,,U,3,{1}{U}{U},Instant,f,464001,"[{""rarity"":""R"",""set"":""MH1"",""multiverseid"":464001}]"
1035,"Golos, Tireless Pilgrim",466980,2020-01-13 15:33:41.210668,,"",5,{5},"Artifact,Creature",f,,"[{""rarity"":""R"",""set"":""M20"",""multiverseid"":466980},{""rarity"":""R"",""set"":""PM20""},{""rarity"":""R"",""set"":""PM20""}]"
1033,"Garruk, Cursed Huntsman",473153,2020-01-13 15:33:40.844452,,BG,6,{4}{B}{G},Planeswalker,f,,"[{""rarity"":""M"",""set"":""ELD"",""multiverseid"":473153},{""rarity"":""M"",""set"":""ELD""},{""rarity"":""M"",""set"":""PELD""},{""rarity"":""M"",""set"":""PELD""}]"
216,Blade Splicer,233068,2017-09-04 18:38:18.056668,,W,3,{2}{W},Creature,f,233068,"[{""rarity"":""R"",""set"":""MM3"",""multiverseid"":425828},{""rarity"":""R"",""set"":""NPH"",""multiverseid"":233068}]"
163,Frenzied Goblin,383247,2017-09-04 18:37:33.746832,,R,1,{R},Creature,f,87947,"[{""rarity"":""C"",""set"":""A25"",""multiverseid"":""442120""},{""rarity"":""U"",""set"":""DDN"",""multiverseid"":""386319""},{""rarity"":""U"",""set"":""GK1"",""multiverseid"":""455758""},{""rarity"":""U"",""set"":""M15"",""multiverseid"":""383247""},{""rarity"":""U"",""set"":""RAV"",""multiverseid"":""87947""}]"
69,Voidmage Prodigy,40101,2017-09-04 18:33:04.487989,,U,2,{U}{U},Creature,f,108811,"[{""rarity"":""R"",""set"":""ONS"",""multiverseid"":""40101""},{""rarity"":""S"",""set"":""TSB"",""multiverseid"":""108811""}]"
1233,Flame Spill,,2021-10-25 02:17:49.861215,,R,3,{2}{R},Instant,f,,"[{""rarity"":""U"",""set"":""IKO"",""multiverseid"":""479637""}]"
646,"Kiora, the Crashing Wave",378521,2017-09-17 21:51:30.587467,,GU,4,{2}{G}{U},Planeswalker,f,,"[{""rarity"":""M"",""set"":""BNG"",""multiverseid"":378521},{""rarity"":""M"",""set"":""DDO"",""multiverseid"":394380}]"
518,Mystic Snake,397714,2017-09-04 18:43:27.750291,,GU,4,{1}{G}{U}{U},Creature,f,109693,"[{""rarity"":""R"",""set"":""A25"",""multiverseid"":442197},{""rarity"":""R"",""set"":""APC"",""multiverseid"":26421},{""rarity"":""R"",""set"":""C15"",""multiverseid"":405316},{""rarity"":""R"",""set"":""MM2"",""multiverseid"":397714},{""rarity"":""R"",""set"":""TSB"",""multiverseid"":109693}]"
